tweet_id,text,intent,escalate
11190,"@AppleSupport ios 18.0 update bricked my Apple Watch, stuck on apple logo this is the third time im contacting you about this, absolutely done",software_update_issue,True
11200,@AppleSupport lost all my photos after the 17.2 update??? this is insane,software_update_issue,False
11210,@AppleSupport lost all my photos after the 18.0 update??? this is insane reported this to consumer protection already,software_update_issue,True
11220,"@AppleSupport ios 17.4 update bricked my iPhone 15, stuck on apple logo",software_update_issue,False
11230,@AppleSupport after updating iPhone 14 to 18.0 apps keep crashing constantly,software_update_issue,False
11240,"@AppleSupport update has been 'preparing' for 3 hours now on my Apple Watch, is this normal this is the third time im contacting you about this, absolutely done",software_update_issue,True
11250,"@AppleSupport update has been 'preparing' for 3 hours now on my iPhone SE, is this normal my lawyer will be in touch if this isn't resolved today",software_update_issue,True
11260,"@AppleSupport ios 18.1 update bricked my iPhone SE, stuck on apple logo",software_update_issue,False
11270,@AppleSupport after updating iPhone 14 to 17.2 apps keep crashing constantly,software_update_issue,False
11280,"@AppleSupport ios 17.4 update bricked my iPhone 14, stuck on apple logo",software_update_issue,False
11290,"@AppleSupport cant update to ios 17.5.1, keeps saying 'unable to verify update' @AppleSupport",software_update_issue,False
11300,"@AppleSupport update has been 'preparing' for 3 hours now on my iPhone 15, is this normal",software_update_issue,False
11310,@AppleSupport after updating iPhone 13 to 17.4 apps keep crashing constantly,software_update_issue,False
11320,"@AppleSupport update has been 'preparing' for 3 hours now on my iPhone 15, is this normal",software_update_issue,False
11330,"@AppleSupport update has been 'preparing' for 3 hours now on my iPhone 14, is this normal",software_update_issue,False
11340,@AppleSupport after updating MacBook Air to 17.2 apps keep crashing constantly,software_update_issue,False
11350,@AppleSupport lost all my photos after the 17.5.1 update??? this is insane,software_update_issue,False
11360,@AppleSupport after updating Apple Watch to 18.0 apps keep crashing constantly my lawyer will be in touch if this isn't resolved today,software_update_issue,True
11370,"@AppleSupport ios 17.5.1 update bricked my MacBook Air, stuck on apple logo",software_update_issue,False
11380,"@AppleSupport lost all my photos after the 17.4 update??? this is insane this is the third time im contacting you about this, absolutely done",software_update_issue,True
11390,"@AppleSupport update has been 'preparing' for 3 hours now on my iPhone 14, is this normal",software_update_issue,False
11400,"@AppleSupport ios 18.1 update bricked my MacBook Air, stuck on apple logo",software_update_issue,False
11410,"@AppleSupport cant update to ios 17.2, keeps saying 'unable to verify update' @AppleSupport",software_update_issue,False
11420,"@AppleSupport ios 18.1 update bricked my iPhone 13, stuck on apple logo",software_update_issue,False
11430,"@AppleSupport lost all my photos after the 18.1 update??? this is insane this is the third time im contacting you about this, absolutely done",software_update_issue,True
11440,"@AppleSupport ios 18.0 update bricked my Apple Watch, stuck on apple logo",software_update_issue,False
11450,"@AppleSupport ios 17.4 update bricked my iPad Air, stuck on apple logo",software_update_issue,False
11460,@AppleSupport after updating Apple Watch to 18.1 apps keep crashing constantly reported this to consumer protection already,software_update_issue,True
11470,"@AppleSupport cant update to ios 17.4, keeps saying 'unable to verify update' @AppleSupport",software_update_issue,False
11480,"@AppleSupport update has been 'preparing' for 3 hours now on my iPhone SE, is this normal",software_update_issue,False
11490,@AppleSupport after updating iPad Pro to 18.0 apps keep crashing constantly,software_update_issue,False
11500,"@AppleSupport ios 17.2 update bricked my iPhone 14, stuck on apple logo",software_update_issue,False
11510,"@AppleSupport cant update to ios 17.2, keeps saying 'unable to verify update' @AppleSupport",software_update_issue,False
11520,@AppleSupport lost all my photos after the 18.0 update??? this is insane,software_update_issue,False
11530,"@AppleSupport ios 18.0 update bricked my iPad Air, stuck on apple logo",software_update_issue,False
11540,@AppleSupport after updating Apple Watch to 17.5.1 apps keep crashing constantly,software_update_issue,False
11550,@AppleSupport after updating MacBook Air to 18.1 apps keep crashing constantly,software_update_issue,False
11560,"@AppleSupport ios 18.1 update bricked my Apple Watch, stuck on apple logo",software_update_issue,False
11570,"@AppleSupport cant update to ios 18.1, keeps saying 'unable to verify update' @AppleSupport my lawyer will be in touch if this isn't resolved today",software_update_issue,True
11580,"@AppleSupport ios 17.5.1 update bricked my iPhone 13, stuck on apple logo",software_update_issue,False
11590,@AppleSupport lost all my photos after the 18.1 update??? this is insane,software_update_issue,False
11600,"@AppleSupport cant update to ios 17.4, keeps saying 'unable to verify update' @AppleSupport",software_update_issue,False
11610,@AppleSupport after updating MacBook Air to 17.2 apps keep crashing constantly,software_update_issue,False
11620,@AppleSupport after updating iPad Air to 18.0 apps keep crashing constantly,software_update_issue,False
11630,"@AppleSupport cant update to ios 17.5.1, keeps saying 'unable to verify update' @AppleSupport",software_update_issue,False
11640,"@AppleSupport after updating iPhone 15 to 18.0 apps keep crashing constantly i'm going to leave apple over this, genuinely furious",software_update_issue,True
11650,@AppleSupport after updating iPad Air to 18.1 apps keep crashing constantly,software_update_issue,False
11660,"@AppleSupport cant update to ios 17.4, keeps saying 'unable to verify update' @AppleSupport",software_update_issue,False
11670,"@AppleSupport cant update to ios 17.5.1, keeps saying 'unable to verify update' @AppleSupport",software_update_issue,False
11680,"@AppleSupport ios 17.4 update bricked my iPad Air, stuck on apple logo i'm going to leave apple over this, genuinely furious",software_update_issue,True
11690,@AppleSupport after updating iPhone SE to 17.2 apps keep crashing constantly my lawyer will be in touch if this isn't resolved today,software_update_issue,True
11700,@AppleSupport lost all my photos after the 17.4 update??? this is insane,software_update_issue,False
11710,@AppleSupport after updating iPad Air to 17.2 apps keep crashing constantly,software_update_issue,False
11720,"@AppleSupport update has been 'preparing' for 3 hours now on my iPhone SE, is this normal",software_update_issue,False
11730,@AppleSupport after updating iPhone 13 to 18.0 apps keep crashing constantly,software_update_issue,False
11740,"@AppleSupport cant update to ios 17.2, keeps saying 'unable to verify update' @AppleSupport",software_update_issue,False
11750,@AppleSupport after updating MacBook Air to 18.0 apps keep crashing constantly,software_update_issue,False
11760,"@AppleSupport ios 17.2 update bricked my MacBook Air, stuck on apple logo",software_update_issue,False
11770,"@AppleSupport update has been 'preparing' for 3 hours now on my MacBook Air, is this normal",software_update_issue,False
11780,"@AppleSupport cant update to ios 18.0, keeps saying 'unable to verify update' @AppleSupport",software_update_issue,False
11790,"@AppleSupport cant update to ios 18.1, keeps saying 'unable to verify update' @AppleSupport",software_update_issue,False
11800,"@AppleSupport iPhone SE died and now wont charge or turn on, tried different cables",device_not_turning_on,False
11810,"@AppleSupport iPhone SE died and now wont charge or turn on, tried different cables",device_not_turning_on,False
11820,"@AppleSupport screen went black mid call and Apple Watch hasn't turned back on since i want to speak to an actual human being, not a bot",device_not_turning_on,True
11830,"@AppleSupport dropped my iPhone 15 in water and now it's not responding, please help",device_not_turning_on,False
11840,"@AppleSupport dropped my iPad Air in water and now it's not responding, please help",device_not_turning_on,False
11850,"@AppleSupport dropped my iPhone 15 in water and now it's not responding, please help",device_not_turning_on,False
11860,"@AppleSupport dropped my iPad Pro in water and now it's not responding, please help",device_not_turning_on,False
11870,"@AppleSupport my iPhone 14 won't turn on at all, screen is completely black",device_not_turning_on,False
11880,@AppleSupport screen went black mid call and iPhone 15 hasn't turned back on since,device_not_turning_on,False
11890,"@AppleSupport dropped my iPhone SE in water and now it's not responding, please help",device_not_turning_on,False
11900,"@AppleSupport my iPhone 15 won't turn on at all, screen is completely black",device_not_turning_on,False
11910,@AppleSupport screen went black mid call and iPhone SE hasn't turned back on since,device_not_turning_on,False
11920,"@AppleSupport dropped my MacBook Air in water and now it's not responding, please help",device_not_turning_on,False
11930,"@AppleSupport my iPad Air won't turn on at all, screen is completely black",device_not_turning_on,False
11940,"@AppleSupport dropped my iPad Pro in water and now it's not responding, please help",device_not_turning_on,False
11950,"@AppleSupport my iPhone 13 won't turn on at all, screen is completely black",device_not_turning_on,False
11960,"@AppleSupport my iPhone 13 won't turn on at all, screen is completely black",device_not_turning_on,False
11970,"@AppleSupport iPhone 14 died and now wont charge or turn on, tried different cables my lawyer will be in touch if this isn't resolved today",device_not_turning_on,True
11980,"@AppleSupport my iPhone 13 won't turn on at all, screen is completely black",device_not_turning_on,False
11990,"@AppleSupport dropped my iPhone 13 in water and now it's not responding, please help",device_not_turning_on,False
12000,"@AppleSupport my Apple Watch won't turn on at all, screen is completely black i'm going to leave apple over this, genuinely furious",device_not_turning_on,True
12010,@AppleSupport screen went black mid call and iPhone 14 hasn't turned back on since,device_not_turning_on,False
12020,"@AppleSupport my iPhone 14 won't turn on at all, screen is completely black",device_not_turning_on,False
12030,"@AppleSupport iPhone SE died and now wont charge or turn on, tried different cables",device_not_turning_on,False
12040,@AppleSupport screen went black mid call and iPhone SE hasn't turned back on since reported this to consumer protection already,device_not_turning_on,True
12050,"@AppleSupport dropped my iPhone 15 in water and now it's not responding, please help",device_not_turning_on,False
12060,@AppleSupport screen went black mid call and iPhone 15 hasn't turned back on since,device_not_turning_on,False
12070,@AppleSupport screen went black mid call and iPhone SE hasn't turned back on since,device_not_turning_on,False
12080,"@AppleSupport dropped my iPhone 13 in water and now it's not responding, please help",device_not_turning_on,False
12090,"@AppleSupport dropped my Apple Watch in water and now it's not responding, please help",device_not_turning_on,False
12100,"@AppleSupport dropped my iPhone 13 in water and now it's not responding, please help this is the third time im contacting you about this, absolutely done",device_not_turning_on,True
12110,"@AppleSupport iPad Air died and now wont charge or turn on, tried different cables",device_not_turning_on,False
12120,@AppleSupport screen went black mid call and iPad Pro hasn't turned back on since,device_not_turning_on,False
12130,"@AppleSupport dropped my iPhone 13 in water and now it's not responding, please help",device_not_turning_on,False
12140,"@AppleSupport Apple Watch died and now wont charge or turn on, tried different cables",device_not_turning_on,False
12150,"@AppleSupport iPhone 14 died and now wont charge or turn on, tried different cables",device_not_turning_on,False
12160,"@AppleSupport iPad Pro died and now wont charge or turn on, tried different cables",device_not_turning_on,False
12170,"@AppleSupport MacBook Air died and now wont charge or turn on, tried different cables",device_not_turning_on,False
12180,"@AppleSupport iPhone SE died and now wont charge or turn on, tried different cables",device_not_turning_on,False
12190,@AppleSupport screen went black mid call and iPhone 15 hasn't turned back on since,device_not_turning_on,False
12200,"@AppleSupport my iPhone 13 won't turn on at all, screen is completely black",device_not_turning_on,False
12210,@AppleSupport screen went black mid call and iPhone 14 hasn't turned back on since,device_not_turning_on,False
12220,"@AppleSupport screen went black mid call and iPhone 15 hasn't turned back on since i want to speak to an actual human being, not a bot",device_not_turning_on,True
12230,"@AppleSupport my iPhone 13 won't turn on at all, screen is completely black my lawyer will be in touch if this isn't resolved today",device_not_turning_on,True
12240,"@AppleSupport iPad Air died and now wont charge or turn on, tried different cables",device_not_turning_on,False
12250,"@AppleSupport my MacBook Air won't turn on at all, screen is completely black",device_not_turning_on,False
12260,"@AppleSupport my iPhone SE won't turn on at all, screen is completely black",device_not_turning_on,False
12270,"@AppleSupport dropped my iPhone 15 in water and now it's not responding, please help",device_not_turning_on,False
12280,"@AppleSupport dropped my iPad Pro in water and now it's not responding, please help",device_not_turning_on,False
12290,@AppleSupport screen went black mid call and iPhone 15 hasn't turned back on since,device_not_turning_on,False
12300,"@AppleSupport dropped my MacBook Air in water and now it's not responding, please help",device_not_turning_on,False
12310,"@AppleSupport my iPad Pro won't turn on at all, screen is completely black",device_not_turning_on,False
12320,@AppleSupport screen went black mid call and iPad Air hasn't turned back on since,device_not_turning_on,False
12330,"@AppleSupport dropped my iPhone 15 in water and now it's not responding, please help",device_not_turning_on,False
12340,"@AppleSupport dropped my iPhone 15 in water and now it's not responding, please help",device_not_turning_on,False
12350,"@AppleSupport iPad Pro died and now wont charge or turn on, tried different cables",device_not_turning_on,False
12360,"@AppleSupport iPad Pro died and now wont charge or turn on, tried different cables",device_not_turning_on,False
12370,@AppleSupport screen went black mid call and iPhone 13 hasn't turned back on since,device_not_turning_on,False
12380,@AppleSupport screen went black mid call and iPhone SE hasn't turned back on since,device_not_turning_on,False
12390,"@AppleSupport dropped my iPhone 13 in water and now it's not responding, please help my lawyer will be in touch if this isn't resolved today",device_not_turning_on,True
12400,@AppleSupport screen went black mid call and iPhone 13 hasn't turned back on since,device_not_turning_on,False
12410,"@AppleSupport iPhone 13 died and now wont charge or turn on, tried different cables i want to speak to an actual human being, not a bot",device_not_turning_on,True
12420,"@AppleSupport my iPhone 13 won't turn on at all, screen is completely black reported this to consumer protection already",device_not_turning_on,True
12430,"@AppleSupport iPhone SE died and now wont charge or turn on, tried different cables this is the third time im contacting you about this, absolutely done",device_not_turning_on,True
12440,"@AppleSupport dropped my iPhone 14 in water and now it's not responding, please help",device_not_turning_on,False
12450,"@AppleSupport iPhone SE died and now wont charge or turn on, tried different cables",device_not_turning_on,False
12460,"@AppleSupport my MacBook Air won't turn on at all, screen is completely black",device_not_turning_on,False
12470,"@AppleSupport dropped my Apple Watch in water and now it's not responding, please help",device_not_turning_on,False
12480,"@AppleSupport screen went black mid call and iPhone 13 hasn't turned back on since i'm going to leave apple over this, genuinely furious",device_not_turning_on,True
12490,"@AppleSupport my iPad Pro won't turn on at all, screen is completely black",device_not_turning_on,False
12500,"@AppleSupport dropped my iPad Air in water and now it's not responding, please help",device_not_turning_on,False
12510,"@AppleSupport iPhone 13 died and now wont charge or turn on, tried different cables",device_not_turning_on,False
12520,"@AppleSupport dropped my iPhone 14 in water and now it's not responding, please help",device_not_turning_on,False
12530,"@AppleSupport dropped my Apple Watch in water and now it's not responding, please help",device_not_turning_on,False
12540,@AppleSupport screen went black mid call and iPad Pro hasn't turned back on since,device_not_turning_on,False
12550,@AppleSupport screen went black mid call and iPhone SE hasn't turned back on since,device_not_turning_on,False
12560,@AppleSupport screen went black mid call and iPhone 13 hasn't turned back on since,device_not_turning_on,False
12570,"@AppleSupport iPad Air died and now wont charge or turn on, tried different cables",device_not_turning_on,False
12580,"@AppleSupport my Apple Watch won't turn on at all, screen is completely black",device_not_turning_on,False
12590,"@AppleSupport dropped my iPhone 15 in water and now it's not responding, please help",device_not_turning_on,False
12600,@AppleSupport screen went black mid call and iPad Air hasn't turned back on since,device_not_turning_on,False
12610,@AppleSupport screen went black mid call and Apple Watch hasn't turned back on since,device_not_turning_on,False
12620,@AppleSupport screen went black mid call and iPhone SE hasn't turned back on since,device_not_turning_on,False
12630,@AppleSupport screen went black mid call and MacBook Air hasn't turned back on since,device_not_turning_on,False
12640,"@AppleSupport Apple Watch died and now wont charge or turn on, tried different cables i want to speak to an actual human being, not a bot",device_not_turning_on,True
12650,"@AppleSupport MacBook Air died and now wont charge or turn on, tried different cables reported this to consumer protection already",device_not_turning_on,True
12660,"@AppleSupport dropped my Apple Watch in water and now it's not responding, please help",device_not_turning_on,False
12670,"@AppleSupport dropped my iPhone SE in water and now it's not responding, please help i want to speak to an actual human being, not a bot",device_not_turning_on,True
12680,"@AppleSupport iPad Pro died and now wont charge or turn on, tried different cables",device_not_turning_on,False
12690,"@AppleSupport my iPhone 15 won't turn on at all, screen is completely black",device_not_turning_on,False
12700,@AppleSupport two factor code never arrives when i try to log into my apple id,account_login_icloud,False
12710,"@AppleSupport cant sign into icloud on my Apple Watch, keeps rejecting my password even after reset",account_login_icloud,False
12720,"@AppleSupport locked out of my apple id, it says my account is disabled",account_login_icloud,False
12730,"@AppleSupport locked out of my apple id, it says my account is disabled",account_login_icloud,False
12740,"@AppleSupport cant sign into icloud on my Apple Watch, keeps rejecting my password even after reset",account_login_icloud,False
